DATE,PDF FILE,TT BUY,TT SELL,BILL BUY,BILL SELL,TC BUY,TC SELL,CN BUY,CN SELL,PC BUY
2020-10-17 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-17.pdf,0.00,0.00,189.42,200.47,0.00,0.00,184.15,203.40,189.30
2020-10-22 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-22.pdf,190.58,200.68,190.42,201.08,0.00,0.00,185.10,204.00,190.29
2020-10-23 09:55,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-23.pdf,190.47,200.56,190.31,200.97,0.00,0.00,185.15,203.90,190.18
2020-10-26 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-26.pdf,190.77,200.89,190.62,201.29,0.00,0.00,185.40,204.30,190.48
2020-10-27 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-27.pdf,191.16,201.29,191.01,201.70,0.00,0.00,185.65,204.70,190.87
2020-10-28 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-28.pdf,190.59,200.70,190.44,201.10,0.00,0.00,185.10,204.05,190.30
2020-10-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-29.pdf,191.50,201.64,191.34,202.05,0.00,0.00,186.15,205.00,191.21
2020-10-31 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-31.pdf,0.00,0.00,192.30,203.47,0.00,0.00,186.95,206.20,192.16
2020-11-03 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-03.pdf,192.26,202.44,192.10,202.84,0.00,0.00,186.90,205.80,191.97
2020-11-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-04.pdf,193.58,203.84,193.43,204.24,0.00,0.00,188.20,207.30,193.29
2020-11-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-05.pdf,192.01,202.18,191.86,202.58,0.00,0.00,186.65,205.55,191.72
2020-11-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-06.pdf,191.43,201.58,191.28,201.98,0.00,0.00,185.85,205.20,191.14
2020-11-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-07.pdf,0.00,0.00,190.99,202.11,0.00,0.00,185.65,204.85,190.86
2020-11-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-09.pdf,191.25,201.38,191.09,201.79,0.00,0.00,185.90,204.75,190.96
2020-11-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-10.pdf,191.50,201.65,191.35,202.05,0.00,0.00,186.15,205.00,191.21
2020-11-12 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-12.pdf,193.03,203.27,192.87,203.68,0.00,0.00,187.65,206.75,192.74
2020-11-13 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-13.pdf,193.06,203.32,192.91,203.73,0.00,0.00,187.65,206.75,192.77
2020-11-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-17.pdf,192.52,202.70,192.37,203.11,0.00,0.00,187.15,206.10,192.23
2020-11-18 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-18.pdf,192.66,202.85,192.51,203.26,0.00,0.00,187.15,206.20,192.37
2020-11-19 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-19.pdf,192.14,202.31,191.99,202.72,0.00,0.00,186.65,205.65,191.85
2020-11-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-21.pdf,0.00,0.00,191.40,202.54,0.00,0.00,186.20,205.50,191.26
2020-11-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-23.pdf,191.71,201.94,191.56,202.35,0.00,0.00,186.30,205.40,191.42
2020-11-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-24.pdf,191.24,201.37,191.09,201.78,0.00,0.00,185.90,204.70,190.95
2020-11-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-25.pdf,191.37,201.51,191.22,201.92,0.00,0.00,185.90,204.85,191.08
2020-11-26 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-26.pdf,190.93,201.05,190.77,201.46,0.00,0.00,185.40,204.45,190.64
2020-11-27 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/11/2020-11-27.pdf,190.86,200.98,190.71,201.39,0.00,0.00,185.35,204.65,190.57
2020-12-01 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-01.pdf,191.11,201.66,190.95,202.07,0.00,0.00,185.70,204.85,190.82
2020-12-02 14:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-02.pdf,190.67,200.78,190.51,201.19,0.00,0.00,185.10,204.15,190.38
2020-12-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-03.pdf,190.83,200.95,190.68,201.35,0.00,0.00,185.35,204.30,190.54
2020-12-04 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-04.pdf,190.96,201.08,190.81,201.49,0.00,0.00,185.60,204.40,190.67
2020-12-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-05.pdf,0.00,0.00,190.55,201.22,0.00,0.00,185.35,204.15,190.41
2020-12-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-07.pdf,190.84,200.95,190.68,201.36,0.00,0.00,185.35,204.30,190.55
2020-12-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-08.pdf,190.90,201.07,190.74,201.48,0.00,0.00,185.35,204.65,190.61
2020-12-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-09.pdf,190.41,200.51,190.25,200.91,0.00,0.00,184.85,203.90,190.12
2020-12-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-10.pdf,190.58,200.68,190.42,201.09,0.00,0.00,185.10,204.00,190.29
2020-12-11 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-11.pdf,190.45,200.55,190.29,200.95,0.00,0.00,185.10,204.10,190.16
2020-12-14 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-14.pdf,190.37,200.52,190.21,200.93,0.00,0.00,184.85,204.10,190.08
2020-12-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-15.pdf,190.41,200.50,190.25,200.91,0.00,0.00,184.85,203.90,190.12
2020-12-16 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-16.pdf,189.86,200.36,189.70,200.77,0.00,0.00,184.40,203.70,189.58
2020-12-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-17.pdf,190.00,200.51,189.84,200.91,0.00,0.00,184.65,203.85,189.72
2020-12-18 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-18.pdf,190.21,200.30,190.06,200.71,0.00,0.00,184.85,203.95,189.92
2020-12-19 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-19.pdf,0.00,0.00,189.88,200.95,0.00,0.00,184.65,203.95,189.74
2020-12-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-21.pdf,191.02,201.58,190.87,201.98,0.00,0.00,185.65,204.95,190.73
2020-12-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-22.pdf,190.89,201.44,190.74,201.85,0.00,0.00,185.40,204.80,190.60
2020-12-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-23.pdf,190.89,201.44,190.74,201.85,0.00,0.00,185.40,204.80,190.60
2020-12-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-24.pdf,190.51,200.62,190.36,201.02,0.00,0.00,185.10,204.05,190.22
2020-12-28 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-28.pdf,190.07,200.16,189.92,200.56,0.00,0.00,184.60,203.70,189.78
2020-12-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-29.pdf,189.74,200.23,189.58,200.64,0.00,0.00,184.40,203.35,189.46
2020-12-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-30.pdf,189.66,199.81,189.50,200.21,0.00,0.00,184.30,203.45,189.38
2020-12-31 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/12/2020-12-31.pdf,189.27,199.32,189.11,199.72,0.00,0.00,183.85,202.65,188.99
2021-01-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-06.pdf,189.32,199.37,189.16,199.78,0.00,0.00,183.85,202.70,189.04
2021-01-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-07.pdf,189.11,199.15,188.95,199.56,0.00,0.00,183.60,202.55,188.83
2021-01-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-08.pdf,189.74,199.82,189.59,200.22,0.00,0.00,184.35,203.45,189.46
2021-01-11 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-11.pdf,189.85,199.92,189.69,200.33,0.00,0.00,184.35,203.60,189.57
2021-01-12 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-12.pdf,189.66,200.15,189.50,200.56,0.00,0.00,184.20,203.40,189.38
2021-01-13 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-13.pdf,189.24,199.29,189.08,199.70,0.00,0.00,183.85,202.70,188.96
2021-01-14 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-14.pdf,189.29,199.34,189.14,199.75,0.00,0.00,183.85,202.70,189.01
2021-01-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-15.pdf,188.95,198.99,188.80,199.40,0.00,0.00,183.60,202.40,188.67
2021-01-16 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-16.pdf,0.00,0.00,188.89,199.50,0.00,0.00,183.60,202.40,188.77
2021-01-18 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-18.pdf,189.34,199.40,189.19,199.80,0.00,0.00,183.85,202.85,189.06
2021-01-19 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-19.pdf,189.20,199.25,189.04,199.65,0.00,0.00,183.85,202.90,188.92
2021-01-20 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-20.pdf,189.06,199.10,188.90,199.51,0.00,0.00,183.60,202.40,188.78
2021-01-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-21.pdf,188.57,198.60,188.42,199.00,0.00,0.00,183.30,202.20,188.29
2021-01-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-22.pdf,188.83,198.87,188.68,199.27,0.00,0.00,183.60,202.50,188.55
2021-01-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-25.pdf,188.72,198.75,188.56,199.15,0.00,0.00,183.35,202.15,188.44
2021-01-27 10:15,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-27.pdf,188.29,198.72,188.13,199.13,0,0,182.9,201.85,188.01
2021-01-28 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-28.pdf,189.06,199.10,188.90,199.51,0.00,0.00,183.60,202.40,188.78
2021-01-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-29.pdf,188.70,198.73,188.55,199.14,0.00,0.00,183.30,202.35,188.42
2021-01-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/1/2021-01-30.pdf,0.00,0.00,188.16,199.16,0.00,0.00,182.90,201.85,188.04
2021-02-01 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-01.pdf,188.45,198.53,188.30,198.93,0.00,0.00,183.10,201.85,188.17
2021-02-02 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-02.pdf,188.96,199.00,188.81,199.41,0.00,0.00,183.60,202.60,188.68
2021-02-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-03.pdf,188.72,198.75,188.56,199.16,0.00,0.00,183.35,202.10,188.44
2021-02-04 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-04.pdf,188.49,198.59,188.33,198.99,0.00,0.00,183.00,202.20,188.21
2021-02-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-05.pdf,188.76,198.79,188.60,199.19,0.00,0.00,183.30,202.35,188.48
2021-02-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-06.pdf,0.00,0.00,188.03,199.03,0.00,0.00,182.90,201.70,187.91
2021-02-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-10.pdf,188.47,198.49,188.31,198.90,0.00,0.00,183.10,201.85,188.19
2021-02-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-17.pdf,188.56,198.59,188.41,198.99,0.00,0.00,183.10,202.00,188.28
2021-02-18 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-18.pdf,187.78,198.20,187.63,198.60,0.00,0.00,182.35,201.50,187.50
2021-02-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-22.pdf,187.08,197.04,186.93,197.45,0.00,0.00,181.80,200.35,186.80
2021-02-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-23.pdf,187.20,197.17,187.05,197.58,0.00,0.00,181.80,200.45,186.92
2021-02-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-24.pdf,186.90,197.28,186.74,197.68,0.00,0.00,181.60,200.35,186.62
2021-02-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-25.pdf,186.82,197.19,186.67,197.60,0.00,0.00,181.60,200.55,186.54
2021-02-26 15:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/2/2021-02-26.pdf,190.31,200.40,190.15,200.81,0.00,0.00,184.85,203.75,190.02
2021-03-01 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-01.pdf,190.46,200.56,190.30,200.96,0.00,0.00,185.10,204.00,190.17
2021-03-02 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-02.pdf,189.68,200.18,189.52,200.58,0.00,0.00,184.40,203.55,189.40
2021-03-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-03.pdf,188.85,198.89,188.70,199.29,0.00,0.00,183.55,202.20,188.57
2021-03-04 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-04.pdf,188.20,198.21,188.05,198.62,0.00,0.00,182.80,201.60,187.92
2021-03-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-05.pdf,188.53,198.54,188.37,198.95,0.00,0.00,183.10,202.00,188.25
2021-03-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-06.pdf,0.00,0.00,188.61,199.63,0.00,0.00,183.35,202.30,188.49
2021-03-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-08.pdf,189.03,199.49,188.87,199.90,0.00,0.00,183.60,202.80,188.75
2021-03-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-09.pdf,188.50,198.95,188.35,199.35,0.00,0.00,183.05,202.25,188.22
2021-03-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-10.pdf,188.63,198.65,188.47,199.06,0.00,0.00,183.35,202.10,188.35
2021-03-12 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-12.pdf,188.06,198.06,187.90,198.46,0.00,0.00,182.60,201.40,187.78
2021-03-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-15.pdf,188.02,198.02,187.86,198.43,0.00,0.00,182.55,201.40,187.74
2021-03-16 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-16.pdf,187.24,197.63,187.09,198.04,0.00,0.00,181.85,200.95,186.96
2021-03-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-17.pdf,187.55,197.53,187.39,197.94,0.00,0.00,182.30,200.90,187.27
2021-03-18 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-18.pdf,187.27,197.23,187.11,197.64,0.00,0.00,182.05,200.80,186.99
2021-03-19 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-19.pdf,187.45,197.45,187.29,197.86,0.00,0.00,182.05,200.75,187.17
2021-03-20 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-20.pdf,0.00,0.00,187.11,198.06,0.00,0.00,181.85,200.75,186.98
2021-03-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-23.pdf,186.87,197.24,186.71,197.65,0.00,0.00,181.60,200.55,186.59
2021-03-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-24.pdf,187.59,197.57,187.43,197.98,0.00,0.00,182.35,201.10,187.31
2021-03-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-25.pdf,187.65,198.06,187.50,198.47,0.00,0.00,182.35,201.35,187.37
2021-03-26 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-26.pdf,187.56,197.54,187.41,197.95,0.00,0.00,182.35,200.85,187.28
2021-03-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-30.pdf,189.55,199.62,189.40,200.02,0.00,0.00,184.10,202.95,189.27
2021-03-31 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/3/2021-03-31.pdf,189.42,199.48,189.27,199.89,0.00,0.00,184.10,202.80,189.14
2021-04-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-03.pdf,0.00,0.00,189.33,200.37,0.00,0.00,184.15,203.10,189.20
2021-04-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-07.pdf,190.70,200.80,190.54,201.21,0.00,0.00,185.35,204.15,190.41
2021-04-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-08.pdf,192.16,202.33,192.00,202.73,0.00,0.00,186.65,205.70,191.87
2021-04-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-09.pdf,193.34,203.58,193.18,203.98,0.00,0.00,187.95,207.30,193.05
2021-04-12 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-12.pdf,193.77,204.04,193.62,204.44,0.00,0.00,188.20,207.45,193.48
2021-04-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-15.pdf,194.63,204.93,194.48,205.34,0.00,0.00,189.20,208.45,194.34
2021-04-16 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-16.pdf,192.69,202.87,192.53,203.28,0.00,0.00,187.20,206.25,192.40
2021-04-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-17.pdf,0.00,0.00,192.32,203.50,0.00,0.00,186.95,206.25,192.19
2021-04-19 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-19.pdf,192.95,203.61,192.79,204.02,0.00,0.00,187.50,207.00,192.66
2021-04-20 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-20.pdf,193.27,203.95,193.11,204.35,0.00,0.00,187.75,207.45,192.98
2021-04-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-22.pdf,194.77,205.07,194.61,205.47,0.00,0.00,189.20,208.80,194.48
2021-04-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-23.pdf,193.46,203.71,193.31,204.12,0.00,0.00,187.95,207.20,193.17
2021-04-26 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-26.pdf,193.26,203.94,193.10,204.34,0.00,0.00,187.75,207.20,192.97
2021-04-27 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-27.pdf,193.00,203.67,192.85,204.08,0.00,0.00,187.50,207.15,192.71
2021-04-28 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-28.pdf,192.61,203.24,192.46,203.64,0.00,0.00,187.25,206.50,192.32
2021-04-29 10:57,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-29.pdf,191.65,201.80,191.50,202.20,0.00,0.00,186.15,205.40,191.36
2021-04-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/4/2021-04-30.pdf,191.78,201.93,191.62,202.33,0.00,0.00,186.40,205.50,191.49
2021-05-03 13:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-03.pdf,191.37,201.53,191.22,201.94,0.00,0.00,185.90,204.90,191.08
2021-05-04 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-04.pdf,190.98,201.53,190.83,201.94,0.00,0.00,185.45,204.95,190.69
2021-05-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-05.pdf,190.79,201.34,190.64,201.75,0.00,0.00,185.45,204.70,190.50
2021-05-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-07.pdf,190.35,200.45,190.20,200.85,0.00,0.00,184.90,203.80,190.06
2021-05-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-10.pdf,189.44,199.93,189.29,200.34,0.00,0.00,184.20,203.30,189.16
2021-05-11 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-11.pdf,189.83,200.33,189.67,200.74,0.00,0.00,184.45,203.50,189.55
2021-05-12 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-12.pdf,190.04,200.11,189.88,200.52,0.00,0.00,184.65,203.70,189.75
2021-05-14 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-14.pdf,189.93,200.01,189.78,200.41,0.00,0.00,184.65,203.60,189.65
2021-05-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-15.pdf,0.00,0.00,189.42,200.04,0.00,0.00,184.10,203.35,189.29
2021-05-17 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-17.pdf,189.57,199.63,189.41,200.03,0.00,0.00,184.10,203.20,189.29
2021-05-18 13:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-18.pdf,188.80,198.84,188.64,199.24,0.00,0.00,183.35,202.15,188.52
2021-05-20 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-20.pdf,189.26,199.30,189.10,199.71,0.00,0.00,183.85,202.90,188.98
2021-05-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-21.pdf,188.84,198.87,188.68,199.27,0.00,0.00,183.35,202.50,188.56
2021-05-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-24.pdf,188.34,198.35,188.19,198.76,0.00,0.00,183.10,201.95,188.06
2021-05-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-25.pdf,188.41,198.43,188.26,198.84,0.00,0.00,183.10,201.75,188.13
2021-05-27 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-27.pdf,188.14,198.14,187.98,198.54,0.00,0.00,182.85,201.70,187.86
2021-05-28 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-28.pdf,187.56,197.54,187.41,197.95,0.00,0.00,182.35,201.15,187.28
2021-05-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-29.pdf,0.00,0.00,187.01,197.96,0.00,0.00,181.90,200.65,186.89
2021-05-31 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/5/2021-05-31.pdf,187.19,197.15,187.03,197.55,0.00,0.00,181.80,200.75,186.91
2021-06-02 10:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/6/2021-06-02.pdf,189.43,199.52,189.28,199.92,0.00,0.00,184.10,202.80,189.15
2021-06-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2021/6/2021-06-03.pdf,188.97,199.00,188.81,199.41,0.00,0.00,183.60,202.60,188.69
